transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
2278,11/8/2021 18:26,P0356,7,mastercard,5048376783126649,F,2.39,2,3.29
2279,11/8/2021 20:44,P0370,9,americanexpress,374288038095641,F,19.51,2,21.29
2280,11/8/2021 21:21,P0747,7,americanexpress,374288933932518,F,14.79,1,16.19
2281,11/8/2021 22:49,P0550,7,visa,4041596477808737,F,15.35,1,17.09
2282,11/8/2021 23:08,P0228,7,,201603443552680,F,0.09,3,1.09
2283,11/9/2021 2:43,P0102,5,mastercard,5048378287125119,F,16.26,2,17.99
2284,11/9/2021 4:20,P0525,6,americanexpress,374283250485109,F,13.86,2,14.89
2285,11/9/2021 4:55,P0223,5,americanexpress,374283878356955,F,6.71,2,7.99
2286,11/9/2021 6:43,P0518,10,americanexpress,374288677006149,F,16.41,3,17.99
2287,11/9/2021 8:09,P0696,8,americanexpress,374283304840598,F,3.38,2,4.59
2288,11/9/2021 10:13,P0425,8,visa,4041595662396,F,10.49,2,11.49
2289,11/9/2021 10:17,P0251,7,visa,4041596177137296,F,2.11,1,2.79
2290,11/9/2021 10:56,P0633,7,americanexpress,374288724137889,F,10.04,2,11.39
2291,11/9/2021 13:25,P0180,7,americanexpress,374288857135031,F,19.25,1,21.19
2292,11/9/2021 14:51,P0501,6,mastercard,5108752337291815,T,0.66,1,1.49
2293,11/9/2021 18:13,P0334,5,mastercard,5048376543800160,F,5.53,4,6.59
2294,11/9/2021 18:35,P0180,5,visa,4041591484400305,F,19.25,1,21.19
2295,11/9/2021 18:56,P0678,6,americanexpress,374283372493551,F,7.6,4,8.29
2296,11/9/2021 19:22,P0123,7,visa,4041597256909951,F,7.7,1,8.29
2297,11/9/2021 20:22,P0538,7,mastercard,5108755594599598,F,5.83,3,7.09
2298,11/9/2021 23:09,P0235,2,mastercard,5048375971150809,F,11.99,1,13.49
2299,11/10/2021 2:15,P0402,8,mastercard,5048373803381684,F,11.61,2,12.79
2300,11/10/2021 2:36,P0533,10,americanexpress,374288534180905,F,1.5,3,1.69
2301,11/10/2021 4:03,P0214,7,visa,4041596254565,F,3.27,2,4.49
2302,11/10/2021 4:10,P0237,7,americanexpress,374283453229221,F,10.43,3,11.49
2303,11/10/2021 4:21,P0602,3,americanexpress,374283497796268,T,15.81,5,17.59
2304,11/10/2021 8:04,P0521,3,mastercard,5108750545472805,F,16.37,1,17.99
2305,11/10/2021 8:21,P0516,5,americanexpress,374283536869530,F,6.12,3,7.49
2306,11/10/2021 11:30,P0543,7,americanexpress,374283126093038,F,17.45,3,18.49
2307,11/10/2021 12:30,P0458,4,visa,4041594095261033,T,9,3,10.39
2308,11/10/2021 14:03,P0711,5,mastercard,5108755085112372,F,9.87,4,11.29
2309,11/10/2021 16:58,P0432,9,visa,4041599548104,F,17.36,1,18.39
2310,11/10/2021 17:26,P0649,8,visa,4041594440134984,F,18.36,5,20.19
2311,11/10/2021 23:38,P0623,4,mastercard,5108752300430507,F,16.64,1,18.09
2312,11/11/2021 0:08,P0607,5,visa,4041590781387108,F,3.38,4,4.59
2313,11/11/2021 8:20,P0409,7,americanexpress,374283900665290,F,18.03,2,19.69
2314,11/11/2021 8:49,P0206,2,americanexpress,374283249717265,F,0.58,4,1.49
2315,11/11/2021 10:45,P0554,3,,3585112380494559,F,1.62,1,1.79
2316,11/11/2021 11:45,P0384,7,visa,4041599063724,F,4.83,1,5.19
2317,11/11/2021 11:52,P0177,1,mastercard,5048376896412878,F,7.63,1,8.29
2318,11/11/2021 12:35,P0341,6,mastercard,5108753237077130,F,10.79,2,11.59
2319,11/11/2021 13:45,P0687,6,americanexpress,374288520981803,F,16.69,1,18.09
2320,11/11/2021 14:28,P0127,2,visa,4041590335671320,F,13.91,1,14.89
2321,11/11/2021 14:50,P0456,7,mastercard,5108757396503257,F,18.35,1,20.19
2322,11/11/2021 15:37,P0539,7,visa,4041592535957855,F,8.13,1,8.89
2323,11/11/2021 15:54,P0387,8,americanexpress,374288087234802,F,4.99,3,5.59
2324,11/11/2021 15:58,P0061,3,visa,4041599081965,F,16.74,2,18.09
2325,11/11/2021 18:28,P0356,7,americanexpress,374283767826282,F,2.39,1,3.29
2326,11/11/2021 19:36,P0203,9,mastercard,5048377495236627,T,4.78,3,5.09
2327,11/11/2021 23:38,P0174,6,visa,4041592886150902,F,2.25,4,2.99
2328,11/12/2021 6:30,P0353,3,visa,4041593889510043,F,15.1,3,16.69
2329,11/12/2021 11:48,P0432,6,mastercard,5048375532366936,F,17.36,3,18.39
2330,11/12/2021 13:45,P0332,4,visa,4041598843472784,F,16.62,1,18.09
2331,11/12/2021 16:36,P0103,8,americanexpress,374288362069303,F,10.61,1,11.59
2332,11/12/2021 17:02,P0715,6,mastercard,5048373478436094,F,7.6,1,8.29
2333,11/13/2021 1:17,P0174,4,americanexpress,374288322972687,F,2.25,4,2.99
2334,11/13/2021 2:55,P0069,5,mastercard,5108754892928831,F,5.23,1,5.99
2335,11/13/2021 4:49,P0633,8,americanexpress,374283008751620,T,10.04,1,11.39
2336,11/13/2021 6:28,P0468,4,,3539304689510956,T,13.48,1,14.79
2337,11/13/2021 7:09,P0388,5,americanexpress,374283707333209,F,17.9,1,19.39
2338,11/13/2021 7:32,P0671,8,visa,4041595495555544,F,19.14,1,21.09
2339,11/13/2021 14:30,P0292,7,visa,4041595087917,F,10.49,1,11.49
2340,11/13/2021 15:41,P0329,4,visa,4041597683209710,F,3.45,2,4.59
2341,11/13/2021 16:19,P0699,6,mastercard,5048377684620359,F,1.92,1,2.39
2342,11/13/2021 19:07,P0429,5,americanexpress,374283155961576,F,0.78,3,1.59
2343,11/13/2021 19:39,P0623,6,mastercard,5048375282880383,F,16.64,3,18.09
2344,11/14/2021 0:03,P0154,7,mastercard,5108754827248370,F,6.06,1,7.39
2345,11/14/2021 0:46,P0640,5,mastercard,5048378262352670,F,9.92,3,11.29
2346,11/14/2021 6:48,P0365,6,mastercard,5108754857001707,F,14.34,2,15.29
2347,11/14/2021 7:40,P0617,10,visa,4041591961592723,F,0.35,2,1.39
2348,11/14/2021 8:44,P0638,2,mastercard,5048379459432770,F,16.92,4,18.19
2349,11/14/2021 13:28,P0104,5,mastercard,5108755952889235,F,14.48,1,15.59
2350,11/14/2021 13:32,P0396,9,visa,4041594432263635,F,4.18,1,4.89
2351,11/14/2021 16:10,P0137,5,visa,4041597320100,F,1.91,1,2.39
2352,11/14/2021 16:54,P0386,7,americanexpress,374288427017222,F,19.79,3,21.39
2353,11/14/2021 18:18,P0632,3,americanexpress,374288481702859,T,7.68,1,8.29
2354,11/14/2021 20:01,P0579,6,,5010120676692604,F,19.5,1,21.29
2355,11/15/2021 1:28,P0257,7,,3536441868526529,F,14.78,1,16.19
2356,11/15/2021 2:43,P0036,3,visa,4041590398097314,F,3.59,5,4.69
2357,11/15/2021 3:26,P0540,10,visa,4041591898750139,T,18.72,1,20.69
2358,11/15/2021 5:04,P0543,3,visa,4041597601588286,F,17.45,1,18.49
2359,11/15/2021 5:08,P0012,7,mastercard,5048374474555481,F,11.93,2,13.39
2360,11/15/2021 5:29,P0622,6,americanexpress,374288186621131,F,13.87,1,14.89
2361,11/15/2021 5:34,P0569,5,visa,4041597658715,F,6.84,1,8.09
2362,11/15/2021 5:54,P0136,11,mastercard,5108757709932458,F,3.23,2,4.39
2363,11/15/2021 6:55,P0730,7,mastercard,5108754452604087,F,3.4,4,4.59
2364,11/15/2021 10:26,P0620,4,visa,4041591606645,F,18.49,1,20.39
2365,11/15/2021 11:17,P0184,7,mastercard,5108752659702902,F,1.21,2,1.69
2366,11/15/2021 12:10,P0560,7,visa,4041596922606264,F,1.4,1,1.69
2367,11/15/2021 13:42,P0285,5,mastercard,5048375171273898,F,2.73,4,3.79
2368,11/15/2021 16:17,P0376,7,americanexpress,374283902181635,F,10.3,4,11.49
2369,11/15/2021 16:35,P0407,9,americanexpress,374283241859511,F,12.35,2,13.99
2370,11/15/2021 20:19,P0606,8,americanexpress,374288420572272,F,14.31,1,15.19
2371,11/15/2021 21:20,P0514,3,,3549150831012609,F,18.98,2,20.99
2372,11/15/2021 23:12,P0626,9,visa,4041591686952624,F,7.33,2,8.19
2373,11/16/2021 1:46,P0467,7,visa,4041592710230474,F,4.66,3,4.99
2374,11/16/2021 1:51,P0311,7,americanexpress,374288831436943,F,9.99,1,11.39
2375,11/16/2021 2:54,P0373,7,mastercard,5108757799847558,F,12.85,1,14.49
2376,11/16/2021 4:19,P0092,6,mastercard,5048372973841733,F,3.11,1,4.29
2377,11/16/2021 10:10,P0222,7,mastercard,5048371478976283,F,16.56,1,18.09
2378,11/16/2021 12:33,P0383,5,visa,4041592262669665,F,12.53,1,14.19
2379,11/16/2021 15:02,P0329,9,visa,4041599125176,F,3.45,1,4.59
2380,11/16/2021 15:20,P0465,5,,676219990148522820,F,9.61,2,11.09
2381,11/16/2021 16:24,P0284,6,visa,4041598421987153,F,1.03,1,1.59
2382,11/16/2021 17:12,P0621,7,visa,4041595695925,T,17.47,4,18.59
2383,11/16/2021 18:45,P0643,7,mastercard,5048373414541981,F,17.61,3,18.89
2384,11/16/2021 19:40,P0209,5,mastercard,5048377982146230,F,6.02,1,7.29
2385,11/16/2021 22:08,P0416,5,visa,4041594241940001,F,9.88,4,11.29
2386,11/17/2021 1:53,P0366,3,mastercard,5048372683717389,T,13.27,4,14.69
2387,11/17/2021 2:18,P0181,4,americanexpress,374283706316056,T,1.62,2,1.79
2388,11/17/2021 2:25,P0478,6,americanexpress,374283788018448,T,18.67,5,20.59
2389,11/17/2021 7:11,P0391,8,visa,4041596310797,F,1.6,2,1.79
2390,11/17/2021 12:09,P0570,6,visa,4041594375800,F,2.32,1,3.19
2391,11/17/2021 12:47,P0638,5,visa,4041594394336718,F,16.92,3,18.19
2392,11/17/2021 13:51,P0340,5,mastercard,5048378672402883,F,19.56,2,21.29
2393,11/17/2021 14:21,P0430,6,americanexpress,374283722646056,F,17.67,1,18.99
2394,11/17/2021 19:10,P0361,6,mastercard,5048375589912574,T,8.85,1,10.19
2395,11/18/2021 4:39,P0606,4,mastercard,5108753298766928,F,14.31,1,15.19
2396,11/18/2021 5:19,P0295,5,americanexpress,374283658103353,T,1.43,2,1.69
2397,11/18/2021 7:40,P0455,3,mastercard,5048372618632141,F,1.63,2,1.79
2398,11/18/2021 12:53,P0266,12,americanexpress,374283741972103,F,7.49,3,8.29
2399,11/18/2021 14:12,P0286,6,mastercard,5048377584434596,F,10.87,2,11.59
2400,11/18/2021 15:40,P0466,8,mastercard,5108755211800585,F,14.01,3,14.89
2401,11/18/2021 15:58,P0521,5,visa,4041592767901076,F,16.37,1,17.99
2402,11/18/2021 16:10,P0310,6,americanexpress,374283774042683,F,14.48,4,15.59
2403,11/18/2021 16:26,P0138,6,mastercard,5048370106183544,F,10.34,2,11.49
2404,11/18/2021 21:00,P0596,5,americanexpress,374283597135656,T,12.28,6,13.89
2405,11/18/2021 21:55,P0544,7,mastercard,5108754537132096,T,19.72,1,21.39
2406,11/18/2021 22:06,P0469,5,americanexpress,374283800161895,F,0.92,3,1.59
2407,11/18/2021 23:53,P0300,7,visa,4041597755809165,F,7.58,1,8.29
2408,11/19/2021 2:07,P0549,6,visa,4041593923632555,F,16.85,1,18.19
2409,11/19/2021 2:23,P0517,10,mastercard,5048371844083541,F,5.11,3,5.79
2410,11/19/2021 2:35,P0633,8,mastercard,5108750935225870,F,10.04,2,11.39
2411,11/19/2021 2:38,P0327,5,visa,4041593981495770,F,7.13,2,8.19
2412,11/19/2021 3:45,P0468,7,mastercard,5108751801971142,F,13.48,1,14.79
2413,11/19/2021 4:49,P0022,8,visa,4041593126395299,F,1.16,1,1.69
2414,11/19/2021 5:21,P0414,2,mastercard,5108751032279232,T,10.22,2,11.49
2415,11/19/2021 5:34,P0607,1,visa,4041592747537941,F,3.38,2,4.59
2416,11/19/2021 7:11,P0498,4,visa,4041598731231771,F,11.6,3,12.79
2417,11/19/2021 12:14,P0221,5,americanexpress,374288374310455,T,0.59,5,1.49
2418,11/19/2021 13:42,P0697,9,visa,4041594568983196,F,19.48,2,21.29
2419,11/19/2021 21:09,P0114,6,mastercard,5108758859227400,T,7.39,1,8.29
2420,11/19/2021 21:12,P0425,8,visa,4041594212087105,F,10.49,2,11.49
2421,11/19/2021 23:44,P0395,5,visa,4041591028097682,F,2.55,5,3.59
2422,11/20/2021 2:00,P0051,3,visa,4041594537000825,F,16.95,2,18.19
2423,11/20/2021 3:38,P0088,6,mastercard,5048374567718947,F,15.63,1,17.49
2424,11/20/2021 4:00,P0368,6,americanexpress,374283936019454,F,9.52,1,10.99
2425,11/20/2021 4:01,P0574,6,mastercard,5108752087822595,F,9.21,2,10.69
2426,11/20/2021 5:15,P0508,5,visa,4041590836532,F,7.67,1,8.29
2427,11/20/2021 7:21,P0688,6,visa,4041598938140,F,0.81,1,1.59
2428,11/20/2021 10:13,P0335,5,visa,4041590929170,F,17.17,4,18.19
2429,11/20/2021 11:38,P0671,8,mastercard,5108752954879728,F,19.14,1,21.09
2430,11/20/2021 12:40,P0340,5,americanexpress,374288077063807,T,19.56,4,21.29
2431,11/20/2021 14:21,P0324,9,mastercard,5108755701586496,F,4.58,1,4.99
2432,11/20/2021 17:34,P0463,7,mastercard,5048374726894381,F,12.96,2,14.59
2433,11/21/2021 5:56,P0518,8,mastercard,5048372873048397,F,16.41,1,17.99
2434,11/21/2021 8:20,P0467,7,visa,4041599529010716,F,4.66,2,4.99
2435,11/21/2021 8:57,P0468,5,americanexpress,374288984230911,F,13.48,1,14.79
2436,11/21/2021 10:18,P0491,7,mastercard,5108758495542642,F,18,2,19.59
2437,11/21/2021 10:50,P0012,3,mastercard,5048379938823524,F,11.93,1,13.39
2438,11/21/2021 13:42,P0364,5,visa,4041591891866,T,15.78,3,17.59
2439,11/21/2021 14:43,P0568,6,mastercard,5108752075141263,F,13.26,2,14.69
2440,11/21/2021 16:21,P0196,4,visa,4041596473538,F,13.84,3,14.89
2441,11/21/2021 16:49,P0123,7,visa,4041590968837586,F,7.7,1,8.29
2442,11/21/2021 17:21,P0242,4,visa,4041593096083206,F,1.6,1,1.79
2443,11/21/2021 21:50,P0468,4,visa,4041596242333185,T,13.48,2,14.79
2444,11/21/2021 22:23,P0138,6,mastercard,5108757761848469,F,10.34,1,11.49
2445,11/22/2021 2:49,P0731,8,visa,4041594613499,F,13.22,5,14.69
2446,11/22/2021 4:36,P0670,2,americanexpress,374283135431633,F,17.15,3,18.19
2447,11/22/2021 12:29,P0536,5,americanexpress,374288249701078,F,16.97,2,18.19
2448,11/22/2021 13:59,P0552,6,americanexpress,374288460245292,F,11.36,2,12.29
2449,11/22/2021 15:29,P0015,4,visa,4041594372842208,F,2.25,1,2.99
2450,11/22/2021 16:12,P0729,5,visa,4041592741482,F,9.34,1,10.89
2451,11/22/2021 20:49,P0577,9,americanexpress,374288071768617,F,7.24,1,8.19
2452,11/22/2021 20:50,P0676,7,mastercard,5048372956591263,F,4.72,1,4.99
2453,11/22/2021 21:25,P0312,4,visa,4041591171309447,F,17.43,2,18.49
2454,11/23/2021 1:28,P0353,8,mastercard,5048378992114465,F,15.1,2,16.69
2455,11/23/2021 1:37,P0660,7,mastercard,5108754587866320,F,5.83,5,7.09
2456,11/23/2021 2:42,P0285,5,americanexpress,374288963961619,F,2.73,2,3.79
2457,11/23/2021 3:19,P0687,3,mastercard,5108752805976665,F,16.69,2,18.09
2458,11/23/2021 5:42,P0457,5,visa,4041594821518870,F,2.02,2,2.59
2459,11/23/2021 6:49,P0459,6,,3576054788146863,T,8.82,2,10.09
2460,11/23/2021 8:11,P0194,6,mastercard,5048376549253489,F,10.82,1,11.59
2461,11/23/2021 12:19,P0193,6,visa,4041592578518424,F,18.76,2,20.69
2462,11/23/2021 14:04,P0336,10,mastercard,5048370755845138,F,8.17,6,8.89
2463,11/23/2021 18:30,P0259,4,americanexpress,374283313064164,F,5.21,4,5.99
2464,11/23/2021 22:07,P0164,5,,3567816865057812,T,18.98,3,20.99
2465,11/23/2021 23:51,P0357,9,visa,4041596144477,T,3.34,1,4.49
2466,11/24/2021 0:08,P0021,5,visa,4041595678574,F,14.13,2,14.89
2467,11/24/2021 0:59,P0162,7,,3531686235974589,F,18.21,1,19.99
2468,11/24/2021 1:24,P0171,6,mastercard,5048379645526212,T,5.57,4,6.69
2469,11/24/2021 6:27,P0301,8,visa,4041597346410333,F,15.18,1,16.79
2470,11/24/2021 7:05,P0180,8,mastercard,5108757156937497,F,19.25,1,21.19
2471,11/24/2021 8:03,P0278,4,mastercard,5048378592878733,T,13.24,1,14.69
2472,11/24/2021 8:25,P0131,7,visa,4041594450017,F,11.71,1,12.99
2473,11/24/2021 11:14,P0660,7,americanexpress,374288497928258,F,5.83,1,7.09
2474,11/24/2021 13:43,P0102,4,americanexpress,374288128459152,F,16.26,2,17.99
2475,11/24/2021 17:11,P0008,5,visa,4041592514842979,F,13.59,5,14.79
2476,11/24/2021 17:21,P0272,6,americanexpress,374283179623681,F,5.35,1,6.29
2477,11/24/2021 17:38,P0299,4,visa,4041591872829602,F,13.5,1,14.79
2478,11/24/2021 21:15,P0051,6,mastercard,5108753011348038,F,16.95,1,18.19
2479,11/25/2021 3:00,P0073,7,visa,4041591815777801,F,15.31,5,16.99
2480,11/25/2021 3:16,P0580,6,mastercard,5048370124859281,F,3.39,3,4.59
2481,11/25/2021 4:28,P0020,5,americanexpress,374288770404605,F,19.41,1,21.29
2482,11/25/2021 5:03,P0549,5,visa,4041597863208,F,16.85,1,18.19
2483,11/25/2021 8:00,P0498,8,visa,4041591413000,F,11.6,2,12.79
2484,11/25/2021 8:18,P0177,3,mastercard,5048379767929731,F,7.63,1,8.29
2485,11/25/2021 9:55,P0305,4,americanexpress,374283010109247,F,8.74,1,9.99
2486,11/25/2021 12:49,P0545,2,americanexpress,374288467841788,F,6.62,2,7.89
2487,11/25/2021 14:24,P0294,3,visa,4041593612609,T,12.38,5,13.99
2488,11/25/2021 15:06,P0223,6,americanexpress,374283961346764,F,6.71,2,7.99
2489,11/25/2021 17:24,P0174,8,visa,4041594659302,F,2.25,1,2.99
2490,11/25/2021 17:50,P0289,6,visa,4041595597014,F,12.12,5,13.69
2491,11/25/2021 22:06,P0342,8,visa,4041597263188003,F,18.73,2,20.69
2492,11/26/2021 0:34,P0185,8,visa,4041590038589373,F,12.05,1,13.59
2493,11/26/2021 5:18,P0274,7,visa,4041592325079233,F,11.65,4,12.89
2494,11/26/2021 7:39,P0456,6,mastercard,5048378929127168,F,18.35,1,20.19
2495,11/26/2021 9:49,P0278,7,visa,4041592294284,F,13.24,1,14.69
2496,11/26/2021 11:54,P0467,6,mastercard,5048371707231278,F,4.66,1,4.99
2497,11/26/2021 12:19,P0182,9,visa,4041598074417,F,9.85,2,11.29
2498,11/26/2021 18:16,P0487,9,mastercard,5108758626502614,F,11.44,3,12.49
2499,11/26/2021 19:59,P0318,4,visa,4041591117532805,T,6.76,1,7.99
2500,11/26/2021 23:00,P0400,4,americanexpress,374283810265306,F,6.39,1,7.69
2501,11/27/2021 3:29,P0446,5,visa,4041591264202442,F,16.57,3,18.09
2502,11/27/2021 4:37,P0115,1,americanexpress,374288148170003,F,5.84,5,7.09
2503,11/27/2021 5:47,P0506,8,americanexpress,374283068028471,F,10.54,2,11.59
2504,11/27/2021 8:00,P0425,9,americanexpress,374283556877702,F,10.49,2,11.49
2505,11/27/2021 9:49,P0319,10,visa,4041598407829098,T,3.51,2,4.69
2506,11/27/2021 12:17,P0094,7,visa,4041599810315683,F,13.35,5,14.79
2507,11/27/2021 14:36,P0384,7,visa,4041595657650075,T,4.83,4,5.19
2508,11/27/2021 16:43,P0492,4,mastercard,5108751009621630,F,16.12,2,17.89
2509,11/27/2021 19:33,P0527,4,americanexpress,374283372647990,F,16.63,1,18.09
2510,11/27/2021 21:02,P0664,7,americanexpress,374288618004633,F,3.42,4,4.59
2511,11/27/2021 22:29,P0252,11,americanexpress,374288372455138,F,3.86,4,4.89
2512,11/28/2021 0:40,P0343,4,visa,4041590352563,F,3.66,2,4.79
2513,11/28/2021 0:49,P0433,7,mastercard,5048379389070302,T,9.33,1,10.79
2514,11/28/2021 5:06,P0486,4,americanexpress,374288162145519,F,6.52,2,7.89
2515,11/28/2021 6:18,P0110,8,mastercard,5048376130894477,F,14.28,3,15.19
2516,11/28/2021 9:39,P0456,6,visa,4041597825124,F,18.35,1,20.19
2517,11/28/2021 14:42,P0322,6,americanexpress,374288838817137,T,13.65,1,14.89
2518,11/28/2021 23:07,P0632,9,mastercard,5108750164492316,F,7.68,2,8.29
2519,11/29/2021 1:38,P0152,7,mastercard,5048370068047380,T,16.33,2,17.99
2520,11/29/2021 3:14,P0252,5,americanexpress,374283581507811,F,3.86,1,4.89
2521,11/29/2021 4:15,P0413,5,mastercard,5048375741679202,F,7.35,2,8.19
2522,11/29/2021 4:44,P0614,6,mastercard,5048378589470593,T,13.52,3,14.79
2523,11/29/2021 5:05,P0385,7,,4913187291568825,F,13.22,2,14.69
2524,11/29/2021 6:08,P0533,4,mastercard,5108751461583153,F,1.5,2,1.69
2525,11/29/2021 8:22,P0399,5,mastercard,5048372155917558,F,9.83,4,11.29
2526,11/29/2021 8:50,P0489,6,americanexpress,374283229895016,F,8.46,2,9.49
2527,11/29/2021 13:13,P0053,4,americanexpress,374288309335445,F,0.33,1,1.29
2528,11/29/2021 16:01,P0556,9,mastercard,5048378378429842,T,5.5,1,6.49
2529,11/29/2021 20:05,P0681,1,americanexpress,374283755412848,F,5.26,2,6.09
2530,11/30/2021 8:13,P0182,4,mastercard,5048377130751675,F,9.85,1,11.29
2531,11/30/2021 9:02,P0255,6,americanexpress,374288991950311,F,18.85,3,20.79
2532,11/30/2021 10:30,P0460,7,visa,4041593752090,F,4.37,2,4.99
2533,11/30/2021 12:13,P0352,7,visa,4041593388583871,F,2.04,2,2.59
2534,11/30/2021 13:00,P0444,9,visa,4041596585066921,F,13.93,1,14.89
2535,11/30/2021 13:49,P0329,6,mastercard,5108756086594113,F,3.45,1,4.59
2536,11/30/2021 14:00,P0274,9,visa,4041592525963533,F,11.65,3,12.89
2537,11/30/2021 16:54,P0487,5,americanexpress,374283611318288,F,11.44,3,12.49
2538,12/1/2021 2:47,P0155,6,americanexpress,374288780451281,F,7.92,2,8.39
2539,12/1/2021 7:17,P0477,5,visa,4041596466755,F,2.19,3,2.89
2540,12/1/2021 8:31,P0568,3,visa,4041592699580220,F,13.26,4,14.69
2541,12/1/2021 8:52,P0177,5,americanexpress,374283326853942,F,7.63,3,8.29
2542,12/1/2021 15:45,P0484,10,mastercard,5108755784602343,F,10.9,3,11.59
2543,12/1/2021 16:37,P0372,7,visa,4041594211120,F,5.75,1,6.89
2544,12/1/2021 19:39,P0256,7,mastercard,5108757070676908,F,2.08,1,2.69
2545,12/1/2021 19:53,P0499,6,americanexpress,374283409151917,F,16.3,4,17.99
2546,12/1/2021 22:33,P0561,6,mastercard,5108753019743586,F,18.52,2,20.39
2547,12/1/2021 22:57,P0422,4,americanexpress,374288217683092,F,4.3,2,4.99
2548,12/2/2021 1:57,P0747,5,visa,4041593826973635,F,14.79,1,16.19
2549,12/2/2021 2:02,P0592,7,mastercard,5108753163606407,F,7.44,3,8.29
2550,12/2/2021 3:47,P0439,5,americanexpress,374288796462025,T,18.12,2,19.79
2551,12/2/2021 4:08,P0309,10,americanexpress,374283817743388,F,18.17,2,19.89
2552,12/2/2021 4:39,P0387,7,,3556773439248489,F,4.99,1,5.59
2553,12/2/2021 5:49,P0441,5,mastercard,5108757015065134,T,1.98,3,2.49
2554,12/2/2021 8:45,P0509,7,americanexpress,374288521868579,F,11.66,3,12.89
2555,12/2/2021 10:46,P0331,2,visa,4041597363761,F,15.79,2,17.59
2556,12/2/2021 12:39,P0486,9,visa,4041591259288,F,6.52,1,7.89
2557,12/2/2021 12:58,P0279,8,americanexpress,374288055681299,F,1.49,4,1.69
2558,12/2/2021 13:39,P0270,9,americanexpress,374288555412948,F,6.97,1,8.09
2559,12/2/2021 16:47,P0658,9,mastercard,5048376967677763,F,2.92,3,4.09
2560,12/2/2021 19:10,P0176,5,visa,4041597656492038,F,14.46,3,15.59
2561,12/2/2021 19:26,P0658,7,mastercard,5108752575422296,F,2.92,2,4.09
2562,12/3/2021 1:43,P0399,7,mastercard,5048377613939706,T,9.83,2,11.29
2563,12/3/2021 3:52,P0412,7,americanexpress,374288869713932,F,16.11,2,17.89
2564,12/3/2021 4:43,P0429,7,mastercard,5048378390689977,F,0.78,1,1.59
2565,12/3/2021 7:26,P0180,4,americanexpress,374288374316528,F,19.25,3,21.19
2566,12/3/2021 8:11,P0710,7,americanexpress,374288627720930,F,4.36,2,4.99
2567,12/3/2021 10:51,P0209,8,visa,4041591514435,T,6.02,1,7.29
2568,12/3/2021 11:34,P0104,3,americanexpress,374288690988281,F,14.48,1,15.59
2569,12/3/2021 12:06,P0297,3,visa,4041599343175,F,17.82,4,19.29
2570,12/3/2021 12:35,P0263,6,americanexpress,374283399837152,F,2.27,2,3.09
2571,12/3/2021 13:53,P0280,7,mastercard,5048377629554689,F,6.26,3,7.59
2572,12/3/2021 14:31,P0173,4,mastercard,5108751999682584,F,0.93,1,1.59
2573,12/3/2021 16:02,P0309,5,visa,4041590110367,F,18.17,1,19.89
2574,12/3/2021 17:38,P0510,7,mastercard,5048379767520357,F,9.35,1,10.89
2575,12/3/2021 18:10,P0217,8,americanexpress,374288579892521,T,14.96,3,16.49
2576,12/3/2021 23:27,P0556,6,mastercard,5048377525018029,F,5.5,4,6.49
2577,12/4/2021 1:25,P0373,9,americanexpress,374288697303567,F,12.85,2,14.49
2578,12/4/2021 2:09,P0285,4,americanexpress,374283098605496,F,2.73,3,3.79
2579,12/4/2021 4:05,P0208,6,visa,4041595854084,F,4,3,4.89
2580,12/4/2021 5:23,P0387,6,americanexpress,374283881917934,F,4.99,1,5.59
2581,12/4/2021 6:05,P0172,5,mastercard,5048371235976402,F,19.67,2,21.39
2582,12/4/2021 6:23,P0195,6,americanexpress,374283789062999,F,17.91,1,19.39
2583,12/4/2021 9:45,P0269,7,americanexpress,374288106499030,T,13.6,2,14.79
2584,12/4/2021 13:35,P0218,12,americanexpress,374283810378752,F,8.4,1,9.39
2585,12/4/2021 16:21,P0383,5,visa,4041594733560,F,12.53,1,14.19
2586,12/4/2021 16:40,P0549,6,mastercard,5108757318084600,F,16.85,1,18.19
2587,12/4/2021 19:43,P0324,6,,67594359907303961,F,4.58,2,4.99
2588,12/4/2021 20:57,P0283,7,mastercard,5108750268775681,F,1.68,2,1.89
2589,12/5/2021 0:47,P0228,6,americanexpress,374288956798549,F,0.09,1,1.09
2590,12/5/2021 2:05,P0427,2,americanexpress,374288333124658,F,12.94,5,14.59
2591,12/5/2021 2:53,P0326,8,mastercard,5048376917161165,F,12.66,1,14.29
2592,12/5/2021 4:21,P0323,7,mastercard,5108751846537007,F,0.34,2,1.29
2593,12/5/2021 4:40,P0064,9,mastercard,5108752892848777,F,0.98,3,1.59
2594,12/5/2021 6:56,P0372,5,visa,4041590424401670,F,5.75,2,6.89
2595,12/5/2021 7:43,P0271,8,visa,4041590716633196,F,15.16,1,16.79
2596,12/5/2021 10:40,P0658,5,americanexpress,374283582994513,T,2.92,2,4.09
2597,12/5/2021 11:01,P0744,3,americanexpress,374283101710549,F,7.42,1,8.29
2598,12/5/2021 14:53,P0439,8,americanexpress,374288140257634,T,18.12,3,19.79
2599,12/5/2021 21:54,P0166,4,visa,4041591332648,F,10.88,5,11.59
2600,12/6/2021 0:05,P0616,10,mastercard,5108755709781339,F,11.41,4,12.39
2601,12/6/2021 4:21,P0637,5,americanexpress,374283234559631,T,15.32,3,17.09
